103162	27.260603174603173
9607230	11.029809523809524
9412252	2.0
9812367	8.729142857142858
1187	6.360190476190477
9710392	203.93584126984126
9905370	5.027873015873016
9704457	356.036126984127
9709205	74.50244444444445
9406317	73.34203174603175
9506442	21.527650793650796
9806432	43.81438095238095
9805245	5.017047619047619
112134	269.17606349206346
9810517	319.8741904761905
9610267	243.24847619047617
111471	15.282603174603175
109097	81.72685714285714
9601295	10.65047619047619
110284	152.37742857142857
9611454	26.532920634920632
9707494	26.686380952380954
106060	47.68774603174603
9908268	24.001873015873016
9502357	20.0
9707355	201.5108253968254
3037	13.20190476190476
5272	35.17809523809524
9908407	22.194317460317464
9509340	2.0
105012	8.975174603174603
9912492	598.5444126984127
202100	260.57
109236	19.615968253968255
9508292	37.744952380952384
9806293	130.00996825396825
9902333	55.177174603174606
9703270	20.161047619047622
9701420	42.34111111111111
9609465	45.25622222222222
9906418	91.00425396825395
9711440	526.4843809523809
110145	89.18073015873016
9805384	6.750793650793651
103301	8.773746031746033
9912353	92.81914285714286
9812228	10.797873015873016
9507244	90.82526984126987
1326	32.12336507936508
9703409	7.696349206349207
102114	8.494984126984127
9405269	18.0
9810378	4.095873015873016
11207	63.78806349206349
9505394	7.333523809523809
9910257	286.0248571428572
105151	1.0
9501309	3.0
9411204	45.04415873015873
9709344	118.70701587301586
201052	136.55498412698412
9357	629.8844444444443
9702222	56.74155555555556
9510281	3.0
7261	106.28098412698412
9111	92.33980952380952
9409354	1.0
107247	161.00438095238098
12009	18.634
9903520	65.93342857142856
9902472	182.90323809523807
5026	38.20603174603175
106199	18.518095238095235
202239	140.53174603174605
9809330	3.930126984126984
9706307	848.7696507936507
9807480	287.806
9909455	37.810952380952386
9910503	76.87996825396826
108049	3.0
8309	122.87511111111111
9802347	3.1735555555555557
9911305	1.0
9907220	298.39685714285713
9712242	7.0415238095238095
9408306	1143.5529841269838
9312266	18.83568253968254
9511329	27.848063492063492
10159	87.15526984126983
111332	399.0925396825397
9302214	25.673746031746035
9218	63.55936507936508
9804336	10.123396825396824
9405376	1.0
9810239	53.24292063492064
9702329	1.8853333333333333
9912214	78.65244444444446
9302246	26.54485714285714
9250	61.444317460317464
9411311	11.731111111111112
9903242	67.37755555555555
9906311	205.83649679884016
9801267	3.047111111111111
111225	51.3171746031746
9702361	155.6766349206349
9711301	8.18695238095238
9504314	570.3248571428569
9606321	2.385079365079365
9705398	561.3639365079365
6181	8.152190476190476
9603391	424.71904761904756
9708264	217.62146031746033
9804304	88.49904761904762
9507351	14.0
9810271	42.38695238095238
108188	9.622984126984127
3315	21.253777777777778
9609358	97.58330158730159
102221	25.65631746031746
9909348	42.86292063492063
9807234	159.24396825396826
6320	15.10009523809524
9612256	25.076730158730157
9612363	216.3052063492063
9809576	158.32546031746028
9909209	10.279555555555556
9510249	15.114412698412698
9909316	101.95003174603174
9206206	19.12031746031746
9612224	1.6774920634920636
12148	17.22136507936508
201191	24.195873015873016
9708296	9.298349206349206
9903274	560.4617777777777
9603423	64.20939682539682
9309336	3.9408571428571433
9708403	168.9393333333333
102253	44.130761904761904
9810410	923.0951746031747
201159	11.58095238095238
9807202	14.601460317460319
12255	80.7088888888889
111086	4.0
9906450	168.00701587301586
9606289	296.2438412698413
105119	18.055174603174603
9804443	33.38657142857143
9812474	25.97193650793651
